region_id,region,zip
91881,77371; TX; San Jacinto County; Shepherd,77371
91880,77369; TX; Houston-The Woodlands-Sugar Land; Liberty County; Rye,77369
91879,77368; TX; Houston-The Woodlands-Sugar Land; Liberty County; Rye,77368
91878,77367; TX; Huntsville; Walker County; Riverside,77367
91877,77365; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Porter,77365
91876,77364; TX; San Jacinto County; Point Blank,77364
91875,77363; TX; Grimes County; Todd Mission,77363
91874,77362; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Pinehurst,77362
91873,77360; TX; Polk County; Onalaska,77360
91872,77359; TX; San Jacinto County; Oakhurst,77359
91871,77358; TX; Huntsville; Walker County; New Waverly,77358
91870,77357; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Roman Forest,77357
91869,77356,
91868,77355; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Stagecoach,77355
91867,77354; TX; Houston-The Woodlands-Sugar Land; Montgomery County; The Woodlands,77354
91865,77351; TX; Polk County; West Livingston,77351
91864,77350; TX; Polk County; Leggett,77350
91860,77346,77346
91859,77345,77345
91854,77340; TX; Huntsville; Walker County,77340
91853,77339,77339
91852,77338; TX; Houston-The Woodlands-Sugar Land; Harris County; Humble,77338
91850,77336; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77336
91849,77335; TX; Polk County; Goodrich,77335
91848,77334; TX; Huntsville; Walker County,77334
91846,77332; TX; Polk County; Goodrich,77332
91845,77331; TX; San Jacinto County; Coldspring,77331
91844,77328; TX; Houston-The Woodlands-Sugar Land; Liberty County; Cleveland,77328
91843,77327; TX; Houston-The Woodlands-Sugar Land; Liberty County; Cleveland,77327
91842,77326; TX; San Jacinto County; Shepherd,77326
91840,77320; TX; Huntsville; Walker County,77320
91839,77318,77318
91838,77316,77316
91836,77306; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Conroe,77306
91834,77304,77304
91833,77303,77303
91832,77302; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Conroe,77302
91831,77301; TX; Houston-The Woodlands-Sugar Land; Montgomery County; Conroe,77301
9182,Monroe; IN; Decatur; Adams County,
918,Carson County; TX; Amarillo,
9177,Mohall; ND; Minot; Renville County,
91748,77099,77099
91747,77098,77098
91745,77096,77096
91744,77095,77095
91743,77094,77094
91742,77093; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77093
91741,77092,77092
91740,77091; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77091
91739,77090,
91738,77089,77089
91737,77088,77088
91736,77087; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77087
91735,77086; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77086
91734,77085; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77085
91733,77084,77084
91732,77083,77083
91731,77082,77082
91730,77081; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77081
91729,77080; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77080
91728,77079,77079
91727,77078; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77078
91726,77077,77077
91725,77076; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77076
91724,77075; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77075
91723,77074,77074
91722,77073,77073
91721,77072,77072
91720,77071; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77071
91719,77070,77070
91718,77069; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77069
91717,77068; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77068
91716,77067; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77067
91715,77066,77066
91714,77065,77065
91713,77064,77064
91712,77063,77063
91711,77062; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77062
91710,77061; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77061
91709,77060; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77060
91708,77059; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77059
91707,77058; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77058
91706,77057,77057
91705,77056,77056
91704,77055; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77055
91703,77054,77054
91702,77053; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77053
91700,77051; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77051
91699,77050; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,
91698,77049; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77049
91697,77048; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77048
91696,77047,77047
91695,77046; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77046
91694,77045; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77045
91693,77044; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77044
91692,77043,77043
91691,77042,77042
91690,77041,77041
91689,77040,
91688,77039; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77039
91687,77038; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77038
91686,77037; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77037
91685,77036; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77036
91684,77035,77035
91683,77034; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77034
91682,77033; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77033
91681,77032; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77032
91680,77031; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77031
91679,77030,77030
91678,77029; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77029
91677,77028; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77028
91676,77027; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77027
91675,77026; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77026
91674,77025,77025
91673,77024; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77024
91672,77023; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77023
91671,77022; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77022
91670,77021; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77021
91669,77020; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77020
91668,77019,77019
91667,77018,77018
91666,77017; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77017
91665,77016; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77016
91664,77015; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77015
91663,77014,77014
91662,77013; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77013
91661,77012; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77012
91660,77011; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77011
91659,77010; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,
91658,77009,77009
91657,77008,77008
91656,77007,77007
91655,77006,77006
91654,77005,77005
91653,77004,77004
91652,77003,77003
91651,77002; TX; Houston-The Woodlands-Sugar Land; Harris County; Houston,77002
91649,76958; TX; San Angelo; Tom Green County; Water Valley,
91648,76957; TX; San Angelo; Tom Green County; Wall,76957
91647,76955; TX; Concho County; Eola,76955
91642,76945; TX; Coke County; Robert Lee,76945
91641,76943; TX; Crockett County; Ozona,76943
91639,76940; TX; San Angelo; Tom Green County; Mereta,76940
91637,76937; TX; Concho County; Eola,76937
91635,76935; TX; San Angelo; Tom Green County; Christoval,76935
91634,76934; TX; San Angelo; Tom Green County; Carlsbad,76934
91633,76933; TX; Coke County; Bronte,76933
91632,76932; TX; Reagan County; Big Lake,76932
91627,76905; TX; San Angelo; Tom Green County,
91626,76904; TX; San Angelo; Tom Green County,76904
91625,76903; TX; San Angelo; Tom Green County,76903
91623,76901; TX; San Angelo; Tom Green County,76901
91622,76890; TX; Brownwood; Brown County; Zephyr,76890
91621,76888; TX; Coleman County; Voss,76888
91618,76885; TX; Llano County; Valley Spring,
91617,76884; TX; Coleman County; Talpa,76884
91615,76882; TX; Coleman County; Talpa,76882
91613,76878; TX; Coleman County; Santa Anna,76878
91612,76877; TX; San Saba County; San Saba,76877
91611,76875; TX; Runnels County; Rowena,76875
91609,76873; TX; Coleman County; Rockwood,
91608,76872; TX; McCulloch County; Rochelle,76872
91607,76871; TX; San Saba County; Richland Springs,76871
91606,76870; TX; Comanche County; Comanche,76870
91605,76869; TX; Mason County; Pontotoc,76869
91603,76865; TX; Runnels County; Norton,76865
91602,76864; TX; Mills County; Mullin,76864
91600,76861; TX; Runnels County; Miles,76861
91599,76859; TX; Menard County; Menard,
91597,76857; TX; Brownwood; Brown County; May,76857
91594,76854; TX; Kimble County; London,76854
91593,76853; TX; Killeen-Temple; Lampasas County; Lometa,76853
91592,76852; TX; McCulloch County; Pear Valley,76852
91591,76849; TX; Kimble County; Junction,76849
91589,76845; TX; Coleman County; Gouldbusk,
91588,76844; TX; Mills County; Goldthwaite,76844
91587,76842; TX; Mason County; Fredonia,76842
91583,76834; TX; Coleman County; Coleman,76834
91582,76832; TX; San Saba County; Cherokee,76832
91581,76831; TX; Llano County; Valley Spring,76831
91580,76828; TX; Coleman County; Burkett,76828
91579,76827; TX; Brownwood; Brown County; Brookesmith,76827
91578,76825; TX; McCulloch County; Brady,76825
91577,76824; IN; South Bend-Mishawaka; Saint Joseph County; South Bend,76824
91576,76823; TX; Brownwood; Brown County; Bangs,76823
91575,76821; TX; Runnels County; Ballinger,76821
91571,76802; TX; Brownwood; Brown County; Early,76802
91570,76801; TX; Brownwood; Brown County,76801
91562,76712; TX; Waco; McLennan County; Woodway,76712
91561,76711; TX; Waco; McLennan County,76711
91560,76710; TX; Waco; McLennan County,76710
91559,76708; TX; Waco; McLennan County,
91558,76707; TX; Waco; McLennan County,76707
91557,76706; TX; Waco; McLennan County,76706
91556,76705; TX; Waco; McLennan County; Bellmead,76705
91555,76704; TX; Waco; McLennan County,76704
91552,76701; TX; Waco; McLennan County,76701
91551,76693; TX; Freestone County; Wortham,76693
91550,76692; TX; Hill County; Whitney,76692
91549,76691; TX; Waco; McLennan County; West,
91548,76690; TX; Bosque County; Walnut Springs,76690
91547,76689; TX; Bosque County; Valley Mills,76689
91546,76687; TX; Limestone County; Thornton,76687
91545,76686; TX; Limestone County; Tehuacana,76686
91544,76685; TX; Killeen-Temple; Bell County; Temple,76685
91542,76682; TX; Waco; McLennan County; Riesel,76682
91541,76681; TX; Corsicana; Navarro County; Richland,76681
91540,76680; TX; Waco; Falls County; Reagan,76680
91539,76679; TX; Corsicana; Navarro County; Purdon,76679
91538,76678; TX; Limestone County; Prairie Hill,76678
91537,76676; TX; Hill County; Penelope,76676
91536,76673; TX; Hill County; Mount Calm,76673
91535,76671; TX; Bosque County; Morgan,76671
91534,76670; TX; Dallas-Fort Worth-Arlington; Ellis County; Milford,76670
91533,76667; TX; Limestone County; Mexia,76667
91532,76666; TX; Hill County; Mertens,76666
91531,76665; TX; Bosque County; Meridian,76665
91530,76664; TX; Waco; McLennan County; Mart,76664
91529,76661; TX; Waco; Falls County; Marlin,
91528,76660; TX; Hill County; Malone,76660
91527,76657; TX; Waco; McLennan County; Mc Gregor,76657
91526,76656; TX; Waco; Falls County; Lott,76656
91525,76655; TX; Waco; McLennan County; Lorena,76655
91524,76654; TX; Waco; McLennan County; Leroy,76654
91523,76653; TX; Limestone County; Kosse,76653
91522,76652; TX; Bosque County; Kopperl,76652
91521,76651; TX; Dallas-Fort Worth-Arlington; Ellis County; Italy,76651
91520,76650; TX; Hill County; Irene,76650
91519,76649; TX; Bosque County; Iredell,
91518,76648; TX; Hill County; Hubbard,76648
91517,76645; TX; Hill County; Hillsboro,76645
91515,76643; TX; Waco; McLennan County; Hewitt,76643
91514,76642; TX; Limestone County; Groesbeck,76642
91513,76641; TX; Corsicana; Navarro County; Frost,76641
91512,76640; TX; Waco; McLennan County; Ross,76640
91511,76639; TX; Corsicana; Navarro County; Dawson,76639
91510,76638; TX; Waco; McLennan County; Crawford,76638
91509,76637; TX; Bosque County; Cranfills Gap,
91508,76636; TX; Hill County; Covington,76636
91507,76635; TX; Limestone County; Coolidge,76635
91506,76634; TX; Bosque County; Clifton,76634
91505,76633; TX; Waco; McLennan County; China Spring,76633
91504,76632; TX; Waco; Falls County; Lott,76632
91503,76631; TX; Hill County; Bynum,76631
91502,76630; TX; Waco; McLennan County; Bruceville-Eddy,76630
91501,76629; TX; College Station-Bryan; Robertson County; Bremond,76629
91500,76628; TX; Hill County; Brandon,76628
915,Carbon County; PA; Allentown-Bethlehem-Easton,
91499,76627; TX; Hill County; Blum,76627
91498,76626; TX; Corsicana; Navarro County; Blooming Grove,76626
91497,76624; TX; Waco; McLennan County; Hallsburg,76624
91496,76623; TX; Dallas-Fort Worth-Arlington; Ellis County; Italy,76623
91495,76622; TX; Hill County; Aquilla,76622
91494,76621; TX; Hill County; Abbott,76621
91489,76579; TX; Killeen-Temple; Bell County; Troy,76579
91488,76578; TX; Austin-Round Rock; Williamson County; Thrall,76578
91487,76577; TX; Milam County; Thorndale,76577
91486,76574; TX; Austin-Round Rock; Williamson County; Taylor,76574
91485,76573; TX; Austin-Round Rock; Williamson County; Bartlett,76573
91484,76571; TX; Killeen-Temple; Bell County; Salado,76571
91483,76570; TX; Waco; Falls County; Rosebud,76570
91482,76569; TX; Killeen-Temple; Bell County; Rogers,76569
91481,76567; TX; Milam County; Rockdale,76567
91480,76566; TX; Killeen-Temple; Coryell County; Purmela,76566
91478,76564; TX; Killeen-Temple; Bell County; Troy,76564
91477,76561; TX; Killeen-Temple; Coryell County; Oglesby,76561
91476,76559; TX; Killeen-Temple; Bell County; Nolanville,76559
91475,76558; TX; Killeen-Temple; Coryell County; Gatesville,76558
91474,76557; TX; Waco; McLennan County; Moody,76557
91473,76556; TX; Milam County; Milano,76556
91472,76554; TX; Killeen-Temple; Bell County; Little River Academy,76554
91471,76550; TX; Killeen-Temple; Lampasas County; Lampasas,76550
91470,76549; TX; Killeen-Temple; Bell County; Killeen,76549
91469,76548; TX; Killeen-Temple; Bell County; Harker Heights,
91465,76544; TX; Killeen-Temple; Bell County; Belton,76544
91464,76543; TX; Killeen-Temple; Bell County; Killeen,76543
91463,76542; TX; Killeen-Temple; Bell County; Killeen,76542
91462,76541; TX; Killeen-Temple; Bell County; Killeen,76541
91460,76539; TX; Killeen-Temple; Lampasas County; Kempner,76539
91459,76538; TX; Hamilton County; Jonesboro,
91458,76537; TX; Austin-Round Rock; Williamson County; Jarrell,76537
91457,76534; TX; Killeen-Temple; Bell County; Holland,76534
91456,76533; TX; Killeen-Temple; Bell County; Temple,76533
91455,76531; TX; Hamilton County; Hamilton,76531
91454,76530; TX; Austin-Round Rock; Williamson County; Granger,76530
91453,76528; TX; Killeen-Temple; Coryell County; Gatesville,76528
91452,76527; TX; Austin-Round Rock; Williamson County; Florence,76527
91451,76526; TX; Killeen-Temple; Coryell County; Gatesville,76526
91450,76525; TX; Hamilton County; Evant,76525
91449,76524; TX; Waco; McLennan County; Bruceville-Eddy,
91448,76523; TX; Milam County; Rockdale,76523
91447,76522; TX; Killeen-Temple; Coryell County; Copperas Cove,76522
91446,76520; TX; Milam County; Cameron,76520
91445,76519; TX; Milam County; Burlington,76519
91444,76518; TX; Milam County; Buckholts,76518
91443,76513; TX; Killeen-Temple; Bell County; Belton,76513
91442,76511; TX; Austin-Round Rock; Williamson County; Bartlett,76511
91439,76504; TX; Killeen-Temple; Bell County; Temple,76504
91437,76502; TX; Killeen-Temple; Bell County; Temple,76502
91436,76501; TX; Killeen-Temple; Bell County; Temple,76501
91435,76491; TX; Throckmorton County; Woodson,76491
91433,76487; TX; Dallas-Fort Worth-Arlington; Parker County; Poolville,76487
91432,76486; TX; Jack County; Perrin,76486
91430,76484; TX; Mineral Wells; Palo Pinto County; Palo Pinto,76484
91428,76481; TX; Stephens County; Breckenridge,
91427,76476; TX; Dallas-Fort Worth-Arlington; Hood County; Tolar,76476
91426,76475; TX; Mineral Wells; Palo Pinto County; Strawn,76475
91425,76474; TX; Comanche County; Sidney,76474
91424,76472; TX; Mineral Wells; Palo Pinto County; Santo,76472
91423,76471; TX; Eastland County; Rising Star,76471
91422,76470; TX; Eastland County; Ranger,76470
91419,76467; TX; Dallas-Fort Worth-Arlington; Hood County; Paluxy,76467
91418,76466; TX; Eastland County; Olden,76466
91415,76463; TX; Mineral Wells; Palo Pinto County; Mingus,76463
91414,76462; TX; Dallas-Fort Worth-Arlington; Hood County; Lipan,76462
91412,76460; TX; Young County; Loving,76460
91411,76459; TX; Jack County; Jermyn,76459
91410,76458; TX; Jack County; Jacksboro,76458
91409,76457; TX; Hamilton County; Hico,76457
91408,76455; TX; Comanche County; Gustine,76455
91407,76454; TX; Eastland County; Gorman,76454
